Zeit                    ,USER1           
            17.3        ,           3.905
           17.32        ,            4.41
           17.34        ,           3.925
           17.36        ,            4.16
           17.38        ,            4.09
            17.4        ,           4.025
           17.42        ,            4.23
           17.44        ,            3.76
           17.46        ,            4.64
           17.48        ,            3.66
            17.5        ,            4.38
           17.52        ,           3.945
           17.54        ,            4.38
           17.56        ,           3.995
           17.58        ,           4.255
            17.6        ,            4.02
           17.62        ,            4.19
           17.64        ,           4.045
           17.66        ,           4.055
           17.68        ,            4.58
            17.7        ,            3.58
           17.72        ,           4.825
           17.74        ,            3.51
           17.76        ,            4.54
           17.78        ,           3.615
            17.8        ,             4.4
           17.82        ,            3.97
           17.84        ,            4.26
           17.86        ,            4.03
           17.88        ,            4.12
            17.9        ,            4.22
           17.92        ,            3.98
           17.94        ,            4.43
           17.96        ,            3.63
           17.98        ,           4.655
              18        ,           3.585
           18.02        ,           4.615
           18.04        ,           3.835
           18.06        ,           4.335
           18.08        ,            4.01
            18.1        ,           4.195
           18.12        ,           4.165
           18.14        ,            3.98
           18.16        ,           4.115
           18.18        ,            4.09
            18.2        ,           4.485
           18.22        ,           3.565
           18.24        ,            4.55
           18.26        ,           3.485
           18.28        ,           4.695
            18.3        ,            3.49
           18.32        ,           4.725
           18.34        ,           3.865
           18.36        ,           4.305
           18.38        ,            3.97
            18.4        ,            4.15
           18.42        ,           4.275
           18.44        ,            3.81
           18.46        ,           4.465
           18.48        ,            3.56
            18.5        ,            4.77
           18.52        ,            3.62
           18.54        ,           4.535
           18.56        ,            3.83
           18.58        ,            4.33
            18.6        ,           3.995
           18.62        ,            4.21
           18.64        ,            3.99
           18.66        ,           4.265
           18.68        ,            4.01
            18.7        ,             4.3
           18.72        ,            3.99
           18.74        ,            4.33
           18.76        ,           4.045
           18.78        ,           4.215
            18.8        ,            3.97
           18.82        ,           3.985
           18.84        ,            4.51
           18.86        ,            3.91
           18.88        ,            4.31
            18.9        ,           3.945
           18.92        ,            4.55
           18.94        ,           3.535
           18.96        ,             4.8
           18.98        ,            3.55
              19        ,            4.78
           19.02        ,             3.7
           19.04        ,           4.255
           19.06        ,           3.875
           19.08        ,            4.31
            19.1        ,            3.68
           19.12        ,             4.3
           19.14        ,            3.69
           19.16        ,            4.79
           19.18        ,           3.505
            19.2        ,            4.76
           19.22        ,            3.56
           19.24        ,            4.71
           19.26        ,            3.47
           19.28        ,            4.74
            19.3        ,           3.415
           19.32        ,            4.86
           19.34        ,            3.42
           19.36        ,            4.74
           19.38        ,            3.51
            19.4        ,            4.81
           19.42        ,           3.495
           19.44        ,           4.455
           19.46        ,            3.96
           19.48        ,            4.23
            19.5        ,           4.035
           19.52        ,           4.285
           19.54        ,           3.985
           19.56        ,            4.11
           19.58        ,             4.3
            19.6        ,            4.09
           19.62        ,           4.175
           19.64        ,           3.875
           19.66        ,            4.32
           19.68        ,           3.885
            19.7        ,           4.365
           19.72        ,             3.9
           19.74        ,           4.385
           19.76        ,            3.97
           19.78        ,            4.23
            19.8        ,           3.995
           19.82        ,            4.25
           19.84        ,            3.76
           19.86        ,            4.35
           19.88        ,           3.755
            19.9        ,            4.43
           19.92        ,            3.78
           19.94        ,            4.42
           19.96        ,           3.985
           19.98        ,            4.38
              20        ,           4.015
           20.02        ,            4.28
           20.04        ,            3.91
           20.06        ,           4.365
           20.08        ,            3.91
            20.1        ,           4.425
           20.12        ,            4.03
           20.14        ,            4.25
           20.16        ,           3.895
           20.18        ,            4.34
            20.2        ,           3.895
           20.22        ,           4.745
           20.24        ,           3.475
           20.26        ,           4.495
           20.28        ,           3.705
            20.3        ,           4.535
           20.32        ,            3.81
           20.34        ,           4.545
           20.36        ,           3.835
           20.38        ,            4.41
            20.4        ,            3.74
           20.42        ,            4.57
           20.44        ,           3.915
           20.46        ,           4.215
           20.48        ,           4.185
            20.5        ,            4.16
           20.52        ,           4.235
           20.54        ,            3.96
           20.56        ,            4.34
           20.58        ,           4.035
            20.6        ,            4.27
           20.62        ,            3.84
           20.64        ,           4.695
           20.66        ,           3.705
           20.68        ,           4.735
            20.7        ,           3.475
           20.72        ,            4.75
           20.74        ,           3.515
           20.76        ,            4.69
           20.78        ,            3.59
            20.8        ,            4.43
           20.82        ,            3.85
           20.84        ,            4.46
           20.86        ,            3.76
           20.88        ,           4.495
            20.9        ,            3.73
           20.92        ,           4.515
           20.94        ,            3.93
           20.96        ,            4.29
           20.98        ,            3.95
              21        ,           4.225
           21.02        ,            4.27
           21.04        ,           3.855
           21.06        ,           4.435
           21.08        ,            3.88
            21.1        ,           4.355
           21.12        ,            3.87
           21.14        ,            4.43
           21.16        ,            3.97
           21.18        ,           4.305
            21.2        ,           3.565
           21.22        ,            4.65
           21.24        ,           3.855
           21.26        ,           4.365
           21.28        ,             3.6
            21.3        ,           4.725
           21.32        ,            3.57
           21.34        ,            4.72
           21.36        ,            3.55
           21.38        ,           4.795
            21.4        ,           3.565
           21.42        ,           4.575
           21.44        ,           3.495
           21.46        ,           4.755
           21.48        ,            3.52
            21.5        ,           4.595
           21.52        ,            3.64
           21.54        ,           4.635
           21.56        ,            4.01
           21.58        ,           4.295
            21.6        ,           3.815
           21.62        ,             4.4
           21.64        ,            3.83
           21.66        ,           4.475
           21.68        ,             3.9
            21.7        ,            4.53
           21.72        ,           4.065
           21.74        ,             4.3
           21.76        ,             4.1
           21.78        ,            4.18
            21.8        ,           4.265
           21.82        ,           3.935
           21.84        ,            4.46
           21.86        ,            3.88
           21.88        ,           4.755
            21.9        ,           3.505
           21.92        ,            4.77
           21.94        ,            3.38
           21.96        ,           4.845
           21.98        ,            3.73
              22        ,             4.5
           22.02        ,           3.755
           22.04        ,            4.34
           22.06        ,            4.17
           22.08        ,           3.945
            22.1        ,           4.285
           22.12        ,           3.935
           22.14        ,             4.3
           22.16        ,           3.875
           22.18        ,            4.63
            22.2        ,            3.62
           22.22        ,            4.65
           22.24        ,           3.985
           22.26        ,           4.235
           22.28        ,           4.175
            22.3        ,           3.955
           22.32        ,             4.3
           22.34        ,           3.835
           22.36        ,            4.63
           22.38        ,            3.55
            22.4        ,           4.765
           22.42        ,             3.8
           22.44        ,           3.995
           22.46        ,            4.44
           22.48        ,            3.67
            22.5        ,           4.735
           22.52        ,             3.5
           22.54        ,            4.65
           22.56        ,            3.74
           22.58        ,            4.51
            22.6        ,           3.985
           22.62        ,            4.13
           22.64        ,            4.36
           22.66        ,            3.59
           22.68        ,            4.75
            22.7        ,           3.815
           22.72        ,            4.15
           22.74        ,             4.2
           22.76        ,           3.865
           22.78        ,            4.71
            22.8        ,            3.51
           22.82        ,           4.455
           22.84        ,            3.93
           22.86        ,            4.21
           22.88        ,            4.24
            22.9        ,            4.01
           22.92        ,           4.345
           22.94        ,           3.875
           22.96        ,           4.745
           22.98        ,            3.56
              23        ,            4.75
           23.02        ,             3.9
           23.04        ,            4.23
           23.06        ,            4.03
           23.08        ,            4.08
            23.1        ,           4.255
           23.12        ,            3.88
           23.14        ,           4.405
           23.16        ,            3.61
           23.18        ,           4.795
            23.2        ,            3.62
           23.22        ,           4.325
           23.24        ,            4.27
           23.26        ,           4.185
           23.28        ,            4.25
